"","ID","timepoints","predict_log10N","model"
"25","Pantoea.agglomerans..RDA.R._TSB_15_1_0",58.6883954180376,-0.780451401700937,"Cubic"
"26","Pantoea.agglomerans..RDA.R._TSB_15_1_0",61.0954578795553,-0.74492044361248,"Cubic"
"27","Pantoea.agglomerans..RDA.R._TSB_15_1_0",63.502520341073,-0.710400953088632,"Cubic"
"28","Pantoea.agglomerans..RDA.R._TSB_15_1_0",65.9095828025906,-0.676881982862307,"Cubic"
"29","Pantoea.agglomerans..RDA.R._TSB_15_1_0",68.3166452641083,-0.644352585666422,"Cubic"
"30","Pantoea.agglomerans..RDA.R._TSB_15_1_0",70.723707725626,-0.612801814233892,"Cubic"
"31","Pantoea.agglomerans..RDA.R._TSB_15_1_0",73.1307701871437,-0.582218721297633,"Cubic"
"32","Pantoea.agglomerans..RDA.R._TSB_15_1_0",75.5378326486614,-0.552592359590561,"Cubic"
"33","Pantoea.agglomerans..RDA.R._TSB_15_1_0",77.944895110179,-0.523911781845591,"Cubic"
"34","Pantoea.agglomerans..RDA.R._TSB_15_1_0",80.3519575716967,-0.496166040795639,"Cubic"
"35","Pantoea.agglomerans..RDA.R._TSB_15_1_0",82.7590200332144,-0.469344189173622,"Cubic"
"36","Pantoea.agglomerans..RDA.R._TSB_15_1_0",85.1660824947321,-0.443435279712454,"Cubic"
"37","Pantoea.agglomerans..RDA.R._TSB_15_1_0",87.5731449562498,-0.418428365145051,"Cubic"
"38","Pantoea.agglomerans..RDA.R._TSB_15_1_0",89.9802074177675,-0.39431249820433,"Cubic"
"39","Pantoea.agglomerans..RDA.R._TSB_15_1_0",92.3872698792851,-0.371076731623205,"Cubic"
"40","Pantoea.agglomerans..RDA.R._TSB_15_1_0",94.7943323408028,-0.348710118134593,"Cubic"
"41","Pantoea.agglomerans..RDA.R._TSB_15_1_0",97.2013948023205,-0.32720171047141,"Cubic"
"42","Pantoea.agglomerans..RDA.R._TSB_15_1_0",99.6084572638382,-0.30654056136657,"Cubic"
"43","Pantoea.agglomerans..RDA.R._TSB_15_1_0",102.015519725356,-0.28671572355299,"Cubic"
"44","Pantoea.agglomerans..RDA.R._TSB_15_1_0",104.422582186874,-0.267716249763585,"Cubic"
"45","Pantoea.agglomerans..RDA.R._TSB_15_1_0",106.829644648391,-0.249531192731272,"Cubic"
"46","Pantoea.agglomerans..RDA.R._TSB_15_1_0",109.236707109909,-0.232149605188967,"Cubic"
"47","Pantoea.agglomerans..RDA.R._TSB_15_1_0",111.643769571427,-0.215560539869583,"Cubic"
"48","Pantoea.agglomerans..RDA.R._TSB_15_1_0",114.050832032944,-0.199753049506038,"Cubic"
"49","Pantoea.agglomerans..RDA.R._TSB_15_1_0",116.457894494462,-0.184716186831247,"Cubic"
"50","Pantoea.agglomerans..RDA.R._TSB_15_1_0",118.86495695598,-0.170439004578127,"Cubic"
"51","Pantoea.agglomerans..RDA.R._TSB_15_1_0",121.272019417497,-0.156910555479591,"Cubic"
"52","Pantoea.agglomerans..RDA.R._TSB_15_1_0",123.679081879015,-0.144119892268557,"Cubic"
"53","Pantoea.agglomerans..RDA.R._TSB_15_1_0",126.086144340533,-0.132056067677941,"Cubic"
"54","Pantoea.agglomerans..RDA.R._TSB_15_1_0",128.49320680205,-0.120708134440657,"Cubic"
"55","Pantoea.agglomerans..RDA.R._TSB_15_1_0",130.900269263568,-0.110065145289621,"Cubic"
"56","Pantoea.agglomerans..RDA.R._TSB_15_1_0",133.307331725086,-0.10011615295775,"Cubic"
"57","Pantoea.agglomerans..RDA.R._TSB_15_1_0",135.714394186603,-0.0908502101779592,"Cubic"
"58","Pantoea.agglomerans..RDA.R._TSB_15_1_0",138.121456648121,-0.0822563696831639,"Cubic"
"59","Pantoea.agglomerans..RDA.R._TSB_15_1_0",140.528519109639,-0.0743236842062803,"Cubic"
"60","Pantoea.agglomerans..RDA.R._TSB_15_1_0",142.935581571156,-0.0670412064802235,"Cubic"
"61","Pantoea.agglomerans..RDA.R._TSB_15_1_0",145.342644032674,-0.06039798923791,"Cubic"
"62","Pantoea.agglomerans..RDA.R._TSB_15_1_0",147.749706494192,-0.0543830852122551,"Cubic"
"63","Pantoea.agglomerans..RDA.R._TSB_15_1_0",150.15676895571,-0.0489855471361745,"Cubic"
"64","Pantoea.agglomerans..RDA.R._TSB_15_1_0",152.563831417227,-0.0441944277425841,"Cubic"
"65","Pantoea.agglomerans..RDA.R._TSB_15_1_0",154.970893878745,-0.0399987797643996,"Cubic"
"66","Pantoea.agglomerans..RDA.R._TSB_15_1_0",157.377956340263,-0.036387655934537,"Cubic"
"67","Pantoea.agglomerans..RDA.R._TSB_15_1_0",159.78501880178,-0.0333501089859112,"Cubic"
"68","Pantoea.agglomerans..RDA.R._TSB_15_1_0",162.192081263298,-0.0308751916514388,"Cubic"
"69","Pantoea.agglomerans..RDA.R._TSB_15_1_0",164.599143724816,-0.0289519566640352,"Cubic"
"70","Pantoea.agglomerans..RDA.R._TSB_15_1_0",167.006206186333,-0.027569456756616,"Cubic"
"71","Pantoea.agglomerans..RDA.R._TSB_15_1_0",169.413268647851,-0.0267167446620973,"Cubic"
"72","Pantoea.agglomerans..RDA.R._TSB_15_1_0",171.820331109369,-0.0263828731133945,"Cubic"
"73","Pantoea.agglomerans..RDA.R._TSB_15_1_0",174.227393570886,-0.0265568948434234,"Cubic"
"74","Pantoea.agglomerans..RDA.R._TSB_15_1_0",176.634456032404,-0.0272278625850999,"Cubic"
"75","Pantoea.agglomerans..RDA.R._TSB_15_1_0",179.041518493922,-0.0283848290713393,"Cubic"
"76","Pantoea.agglomerans..RDA.R._TSB_15_1_0",181.448580955439,-0.0300168470350579,"Cubic"
"77","Pantoea.agglomerans..RDA.R._TSB_15_1_0",183.855643416957,-0.0321129692091711,"Cubic"
"78","Pantoea.agglomerans..RDA.R._TSB_15_1_0",186.262705878475,-0.0346622483265946,"Cubic"
"79","Pantoea.agglomerans..RDA.R._TSB_15_1_0",188.669768339992,-0.0376537371202444,"Cubic"
"80","Pantoea.agglomerans..RDA.R._TSB_15_1_0",191.07683080151,-0.0410764883230359,"Cubic"
"81","Pantoea.agglomerans..RDA.R._TSB_15_1_0",193.483893263028,-0.0449195546678851,"Cubic"
"82","Pantoea.agglomerans..RDA.R._TSB_15_1_0",195.890955724545,-0.0491719888877075,"Cubic"
"83","Pantoea.agglomerans..RDA.R._TSB_15_1_0",198.298018186063,-0.053822843715419,"Cubic"
"84","Pantoea.agglomerans..RDA.R._TSB_15_1_0",200.705080647581,-0.0588611718839354,"Cubic"
"85","Pantoea.agglomerans..RDA.R._TSB_15_1_0",203.112143109099,-0.0642760261261722,"Cubic"
"86","Pantoea.agglomerans..RDA.R._TSB_15_1_0",205.519205570616,-0.0700564591750452,"Cubic"
"87","Pantoea.agglomerans..RDA.R._TSB_15_1_0",207.926268032134,-0.0761915237634704,"Cubic"
"88","Pantoea.agglomerans..RDA.R._TSB_15_1_0",210.333330493652,-0.0826702726243631,"Cubic"
"89","Pantoea.agglomerans..RDA.R._TSB_15_1_0",212.740392955169,-0.0894817584906394,"Cubic"
"90","Pantoea.agglomerans..RDA.R._TSB_15_1_0",215.147455416687,-0.0966150340952147,"Cubic"
"91","Pantoea.agglomerans..RDA.R._TSB_15_1_0",217.554517878205,-0.104059152171005,"Cubic"
"92","Pantoea.agglomerans..RDA.R._TSB_15_1_0",219.961580339722,-0.111803165450926,"Cubic"
"93","Pantoea.agglomerans..RDA.R._TSB_15_1_0",222.36864280124,-0.119836126667893,"Cubic"
"94","Pantoea.agglomerans..RDA.R._TSB_15_1_0",224.775705262758,-0.128147088554823,"Cubic"
"95","Pantoea.agglomerans..RDA.R._TSB_15_1_0",227.182767724275,-0.13672510384463,"Cubic"
"96","Pantoea.agglomerans..RDA.R._TSB_15_1_0",229.589830185793,-0.145559225270231,"Cubic"
"97","Pantoea.agglomerans..RDA.R._TSB_15_1_0",231.996892647311,-0.154638505564541,"Cubic"
"98","Pantoea.agglomerans..RDA.R._TSB_15_1_0",234.403955108828,-0.163951997460476,"Cubic"
"99","Pantoea.agglomerans..RDA.R._TSB_15_1_0",236.811017570346,-0.173488753690952,"Cubic"
"100","Pantoea.agglomerans..RDA.R._TSB_15_1_0",239.218080031864,-0.183237826988884,"Cubic"
"101","Pantoea.agglomerans..RDA.R._TSB_15_1_0",241.625142493381,-0.193188270087189,"Cubic"
"102","Pantoea.agglomerans..RDA.R._TSB_15_1_0",244.032204954899,-0.203329135718781,"Cubic"
"103","Pantoea.agglomerans..RDA.R._TSB_15_1_0",246.439267416417,-0.213649476616578,"Cubic"
"104","Pantoea.agglomerans..RDA.R._TSB_15_1_0",248.846329877934,-0.224138345513493,"Cubic"
"105","Pantoea.agglomerans..RDA.R._TSB_15_1_0",251.253392339452,-0.234784795142444,"Cubic"
"106","Pantoea.agglomerans..RDA.R._TSB_15_1_0",253.66045480097,-0.245577878236346,"Cubic"
"107","Pantoea.agglomerans..RDA.R._TSB_15_1_0",256.067517262488,-0.256506647528114,"Cubic"
"108","Pantoea.agglomerans..RDA.R._TSB_15_1_0",258.474579724005,-0.267560155750665,"Cubic"
"109","Pantoea.agglomerans..RDA.R._TSB_15_1_0",260.881642185523,-0.278727455636914,"Cubic"
"110","Pantoea.agglomerans..RDA.R._TSB_15_1_0",263.288704647041,-0.289997599919776,"Cubic"
"111","Pantoea.agglomerans..RDA.R._TSB_15_1_0",265.695767108558,-0.301359641332168,"Cubic"
"112","Pantoea.agglomerans..RDA.R._TSB_15_1_0",268.102829570076,-0.312802632607006,"Cubic"
"113","Pantoea.agglomerans..RDA.R._TSB_15_1_0",270.509892031594,-0.324315626477204,"Cubic"
"114","Pantoea.agglomerans..RDA.R._TSB_15_1_0",272.916954493111,-0.335887675675679,"Cubic"
"115","Pantoea.agglomerans..RDA.R._TSB_15_1_0",275.324016954629,-0.347507832935347,"Cubic"
"116","Pantoea.agglomerans..RDA.R._TSB_15_1_0",277.731079416147,-0.359165150989123,"Cubic"
"117","Pantoea.agglomerans..RDA.R._TSB_15_1_0",280.138141877664,-0.370848682569922,"Cubic"
"118","Pantoea.agglomerans..RDA.R._TSB_15_1_0",282.545204339182,-0.382547480410662,"Cubic"
"119","Pantoea.agglomerans..RDA.R._TSB_15_1_0",284.9522668007,-0.394250597244256,"Cubic"
"120","Pantoea.agglomerans..RDA.R._TSB_15_1_0",287.359329262217,-0.405947085803622,"Cubic"
"121","Pantoea.agglomerans..RDA.R._TSB_15_1_0",289.766391723735,-0.417625998821675,"Cubic"
"122","Pantoea.agglomerans..RDA.R._TSB_15_1_0",292.173454185253,-0.42927638903133,"Cubic"
"123","Pantoea.agglomerans..RDA.R._TSB_15_1_0",294.58051664677,-0.440887309165504,"Cubic"
"124","Pantoea.agglomerans..RDA.R._TSB_15_1_0",296.987579108288,-0.452447811957112,"Cubic"
"125","Pantoea.agglomerans..RDA.R._TSB_15_1_0",299.394641569806,-0.46394695013907,"Cubic"
"126","Pantoea.agglomerans..RDA.R._TSB_15_1_0",301.801704031323,-0.475373776444293,"Cubic"
"127","Pantoea.agglomerans..RDA.R._TSB_15_1_0",304.208766492841,-0.486717343605697,"Cubic"
"128","Pantoea.agglomerans..RDA.R._TSB_15_1_0",306.615828954359,-0.497966704356198,"Cubic"
"129","Pantoea.agglomerans..RDA.R._TSB_15_1_0",309.022891415877,-0.509110911428712,"Cubic"
"130","Pantoea.agglomerans..RDA.R._TSB_15_1_0",311.429953877394,-0.520139017556155,"Cubic"
"131","Pantoea.agglomerans..RDA.R._TSB_15_1_0",313.837016338912,-0.531040075471441,"Cubic"
"132","Pantoea.agglomerans..RDA.R._TSB_15_1_0",316.24407880043,-0.541803137907488,"Cubic"
"133","Pantoea.agglomerans..RDA.R._TSB_15_1_0",318.651141261947,-0.55241725759721,"Cubic"
"134","Pantoea.agglomerans..RDA.R._TSB_15_1_0",321.058203723465,-0.562871487273523,"Cubic"
"135","Pantoea.agglomerans..RDA.R._TSB_15_1_0",323.465266184983,-0.573154879669344,"Cubic"
"136","Pantoea.agglomerans..RDA.R._TSB_15_1_0",325.8723286465,-0.583256487517588,"Cubic"
"137","Pantoea.agglomerans..RDA.R._TSB_15_1_0",328.279391108018,-0.59316536355117,"Cubic"
"138","Pantoea.agglomerans..RDA.R._TSB_15_1_0",330.686453569536,-0.602870560503006,"Cubic"
"139","Pantoea.agglomerans..RDA.R._TSB_15_1_0",333.093516031053,-0.612361131106012,"Cubic"
"140","Pantoea.agglomerans..RDA.R._TSB_15_1_0",335.500578492571,-0.621626128093104,"Cubic"
"141","Pantoea.agglomerans..RDA.R._TSB_15_1_0",337.907640954089,-0.630654604197198,"Cubic"
"142","Pantoea.agglomerans..RDA.R._TSB_15_1_0",340.314703415606,-0.639435612151209,"Cubic"
"143","Pantoea.agglomerans..RDA.R._TSB_15_1_0",342.721765877124,-0.647958204688053,"Cubic"
"144","Pantoea.agglomerans..RDA.R._TSB_15_1_0",345.128828338642,-0.656211434540645,"Cubic"
"145","Pantoea.agglomerans..RDA.R._TSB_15_1_0",347.535890800159,-0.664184354441902,"Cubic"
"146","Pantoea.agglomerans..RDA.R._TSB_15_1_0",349.942953261677,-0.671866017124739,"Cubic"
"147","Pantoea.agglomerans..RDA.R._TSB_15_1_0",352.350015723195,-0.679245475322072,"Cubic"
"148","Pantoea.agglomerans..RDA.R._TSB_15_1_0",354.757078184712,-0.686311781766817,"Cubic"
"149","Pantoea.agglomerans..RDA.R._TSB_15_1_0",357.16414064623,-0.693053989191889,"Cubic"
"150","Pantoea.agglomerans..RDA.R._TSB_15_1_0",359.571203107748,-0.699461150330204,"Cubic"
"151","Pantoea.agglomerans..RDA.R._TSB_15_1_0",361.978265569266,-0.705522317914678,"Cubic"
"152","Pantoea.agglomerans..RDA.R._TSB_15_1_0",364.385328030783,-0.711226544678226,"Cubic"
"153","Pantoea.agglomerans..RDA.R._TSB_15_1_0",366.792390492301,-0.716562883353765,"Cubic"
"154","Pantoea.agglomerans..RDA.R._TSB_15_1_0",369.199452953819,-0.721520386674209,"Cubic"
"155","Pantoea.agglomerans..RDA.R._TSB_15_1_0",371.606515415336,-0.726088107372476,"Cubic"
"156","Pantoea.agglomerans..RDA.R._TSB_15_1_0",374.013577876854,-0.730255098181479,"Cubic"
"157","Pantoea.agglomerans..RDA.R._TSB_15_1_0",376.420640338372,-0.734010411834137,"Cubic"
"158","Pantoea.agglomerans..RDA.R._TSB_15_1_0",378.827702799889,-0.737343101063363,"Cubic"
"159","Pantoea.agglomerans..RDA.R._TSB_15_1_0",381.234765261407,-0.740242218602073,"Cubic"
"160","Pantoea.agglomerans..RDA.R._TSB_15_1_0",383.641827722925,-0.742696817183184,"Cubic"
"161","Pantoea.agglomerans..RDA.R._TSB_15_1_0",386.048890184442,-0.744695949539612,"Cubic"
"162","Pantoea.agglomerans..RDA.R._TSB_15_1_0",388.45595264596,-0.746228668404271,"Cubic"
"163","Pantoea.agglomerans..RDA.R._TSB_15_1_0",390.863015107478,-0.747284026510077,"Cubic"
"164","Pantoea.agglomerans..RDA.R._TSB_15_1_0",393.270077568995,-0.747851076589947,"Cubic"
"165","Pantoea.agglomerans..RDA.R._TSB_15_1_0",395.677140030513,-0.747918871376796,"Cubic"
"166","Pantoea.agglomerans..RDA.R._TSB_15_1_0",398.084202492031,-0.74747646360354,"Cubic"
"167","Pantoea.agglomerans..RDA.R._TSB_15_1_0",400.491264953548,-0.746512906003094,"Cubic"
"168","Pantoea.agglomerans..RDA.R._TSB_15_1_0",402.898327415066,-0.745017251308375,"Cubic"
"169","Pantoea.agglomerans..RDA.R._TSB_15_1_0",405.305389876584,-0.742978552252298,"Cubic"
"170","Pantoea.agglomerans..RDA.R._TSB_15_1_0",407.712452338102,-0.740385861567778,"Cubic"
"171","Pantoea.agglomerans..RDA.R._TSB_15_1_0",410.119514799619,-0.737228231987732,"Cubic"
"172","Pantoea.agglomerans..RDA.R._TSB_15_1_0",412.526577261137,-0.733494716245074,"Cubic"
"173","Pantoea.agglomerans..RDA.R._TSB_15_1_0",414.933639722655,-0.729174367072722,"Cubic"
"174","Pantoea.agglomerans..RDA.R._TSB_15_1_0",417.340702184172,-0.724256237203591,"Cubic"
"175","Pantoea.agglomerans..RDA.R._TSB_15_1_0",419.74776464569,-0.718729379370596,"Cubic"
"176","Pantoea.agglomerans..RDA.R._TSB_15_1_0",422.154827107208,-0.712582846306653,"Cubic"
"177","Pantoea.agglomerans..RDA.R._TSB_15_1_0",424.561889568725,-0.705805690744677,"Cubic"
"178","Pantoea.agglomerans..RDA.R._TSB_15_1_0",426.968952030243,-0.698386965417586,"Cubic"
"179","Pantoea.agglomerans..RDA.R._TSB_15_1_0",429.376014491761,-0.690315723058293,"Cubic"
"180","Pantoea.agglomerans..RDA.R._TSB_15_1_0",431.783076953278,-0.681581016399716,"Cubic"
"181","Pantoea.agglomerans..RDA.R._TSB_15_1_0",434.190139414796,-0.672171898174769,"Cubic"
"182","Pantoea.agglomerans..RDA.R._TSB_15_1_0",436.597201876314,-0.662077421116369,"Cubic"
"183","Pantoea.agglomerans..RDA.R._TSB_15_1_0",439.004264337831,-0.651286637957432,"Cubic"
"184","Pantoea.agglomerans..RDA.R._TSB_15_1_0",441.411326799349,-0.639788601430872,"Cubic"
"185","Pantoea.agglomerans..RDA.R._TSB_15_1_0",443.818389260867,-0.627572364269605,"Cubic"
"186","Pantoea.agglomerans..RDA.R._TSB_15_1_0",446.225451722384,-0.614626979206549,"Cubic"
"187","Pantoea.agglomerans..RDA.R._TSB_15_1_0",448.632514183902,-0.600941498974617,"Cubic"
"188","Pantoea.agglomerans..RDA.R._TSB_15_1_0",451.03957664542,-0.586504976306726,"Cubic"
"189","Pantoea.agglomerans..RDA.R._TSB_15_1_0",453.446639106937,-0.571306463935792,"Cubic"
"190","Pantoea.agglomerans..RDA.R._TSB_15_1_0",455.853701568455,-0.55533501459473,"Cubic"
"191","Pantoea.agglomerans..RDA.R._TSB_15_1_0",458.260764029973,-0.538579681016457,"Cubic"
"192","Pantoea.agglomerans..RDA.R._TSB_15_1_0",460.667826491491,-0.521029515933887,"Cubic"
"193","Pantoea.agglomerans..RDA.R._TSB_15_1_0",463.074888953008,-0.502673572079937,"Cubic"
"194","Pantoea.agglomerans..RDA.R._TSB_15_1_0",465.481951414526,-0.483500902187522,"Cubic"
"195","Pantoea.agglomerans..RDA.R._TSB_15_1_0",467.889013876044,-0.463500558989558,"Cubic"
"196","Pantoea.agglomerans..RDA.R._TSB_15_1_0",470.296076337561,-0.442661595218961,"Cubic"
"197","Pantoea.agglomerans..RDA.R._TSB_15_1_0",472.703138799079,-0.420973063608646,"Cubic"
"198","Pantoea.agglomerans..RDA.R._TSB_15_1_0",475.110201260597,-0.39842401689153,"Cubic"
"199","Pantoea.agglomerans..RDA.R._TSB_15_1_0",477.517263722114,-0.375003507800527,"Cubic"
"200","Pantoea.agglomerans..RDA.R._TSB_15_1_0",479.924326183632,-0.350700589068553,"Cubic"
"1100","Pantoea.agglomerans..RDA.R._TSB_15_1_0",0.91889634161322,-2.78691525492948,"Logistic"
"210","Pantoea.agglomerans..RDA.R._TSB_15_1_0",3.3259588031309,-2.27435528720193,"Logistic"
"310","Pantoea.agglomerans..RDA.R._TSB_15_1_0",5.73302126464858,-1.93218862095508,"Logistic"
"410","Pantoea.agglomerans..RDA.R._TSB_15_1_0",8.14008372616627,-1.68770823785679,"Logistic"
"510","Pantoea.agglomerans..RDA.R._TSB_15_1_0",10.5471461876839,-1.50442140803149,"Logistic"
"610","Pantoea.agglomerans..RDA.R._TSB_15_1_0",12.9542086492016,-1.36199911543862,"Logistic"
"710","Pantoea.agglomerans..RDA.R._TSB_15_1_0",15.3612711107193,-1.2482189654323,"Logistic"
"810","Pantoea.agglomerans..RDA.R._TSB_15_1_0",17.768333572237,-1.15529062465358,"Logistic"
"910","Pantoea.agglomerans..RDA.R._TSB_15_1_0",20.1753960337547,-1.07801384723232,"Logistic"
"1010","Pantoea.agglomerans..RDA.R._TSB_15_1_0",22.5824584952724,-1.01278463756429,"Logistic"
"1110","Pantoea.agglomerans..RDA.R._TSB_15_1_0",24.98952095679,-0.957026410334126,"Logistic"
"1210","Pantoea.agglomerans..RDA.R._TSB_15_1_0",27.3965834183077,-0.908848221294182,"Logistic"
"1310","Pantoea.agglomerans..RDA.R._TSB_15_1_0",29.8036458798254,-0.866830915812703,"Logistic"
"1410","Pantoea.agglomerans..RDA.R._TSB_15_1_0",32.2107083413431,-0.829888618225492,"Logistic"
"1510","Pantoea.agglomerans..RDA.R._TSB_15_1_0",34.6177708028608,-0.797176312732711,"Logistic"
"1610","Pantoea.agglomerans..RDA.R._TSB_15_1_0",37.0248332643785,-0.768026562169503,"Logistic"
"1710","Pantoea.agglomerans..RDA.R._TSB_15_1_0",39.4318957258961,-0.741905182041979,"Logistic"
"1810","Pantoea.agglomerans..RDA.R._TSB_15_1_0",41.8389581874138,-0.718379560639869,"Logistic"
"1910","Pantoea.agglomerans..RDA.R._TSB_15_1_0",44.2460206489315,-0.697095607086797,"Logistic"
"201","Pantoea.agglomerans..RDA.R._TSB_15_1_0",46.6530831104492,-0.677760704937476,"Logistic"
"211","Pantoea.agglomerans..RDA.R._TSB_15_1_0",49.0601455719669,-0.660130921943335,"Logistic"
"221","Pantoea.agglomerans..RDA.R._TSB_15_1_0",51.4672080334845,-0.644001285721786,"Logistic"
"231","Pantoea.agglomerans..RDA.R._TSB_15_1_0",53.8742704950022,-0.629198300867194,"Logistic"
"241","Pantoea.agglomerans..RDA.R._TSB_15_1_0",56.2813329565199,-0.615574127048878,"Logistic"
"251","Pantoea.agglomerans..RDA.R._TSB_15_1_0",58.6883954180376,-0.603002003303776,"Logistic"
"261","Pantoea.agglomerans..RDA.R._TSB_15_1_0",61.0954578795553,-0.591372618035746,"Logistic"
"271","Pantoea.agglomerans..RDA.R._TSB_15_1_0",63.502520341073,-0.580591204281607,"Logistic"
"281","Pantoea.agglomerans..RDA.R._TSB_15_1_0",65.9095828025906,-0.570575196635348,"Logistic"
"291","Pantoea.agglomerans..RDA.R._TSB_15_1_0",68.3166452641083,-0.561252327084882,"Logistic"
"301","Pantoea.agglomerans..RDA.R._TSB_15_1_0",70.723707725626,-0.552559066744493,"Logistic"
"311","Pantoea.agglomerans..RDA.R._TSB_15_1_0",73.1307701871437,-0.54443934233272,"Logistic"
"321","Pantoea.agglomerans..RDA.R._TSB_15_1_0",75.5378326486614,-0.536843472494037,"Logistic"
"331","Pantoea.agglomerans..RDA.R._TSB_15_1_0",77.944895110179,-0.529727281252671,"Logistic"
"341","Pantoea.agglomerans..RDA.R._TSB_15_1_0",80.3519575716967,-0.523051355114195,"Logistic"
"351","Pantoea.agglomerans..RDA.R._TSB_15_1_0",82.7590200332144,-0.516780417374168,"Logistic"
"361","Pantoea.agglomerans..RDA.R._TSB_15_1_0",85.1660824947321,-0.510882798612581,"Logistic"
"371","Pantoea.agglomerans..RDA.R._TSB_15_1_0",87.5731449562498,-0.505329986553906,"Logistic"
"381","Pantoea.agglomerans..RDA.R._TSB_15_1_0",89.9802074177675,-0.500096241752068,"Logistic"
"391","Pantoea.agglomerans..RDA.R._TSB_15_1_0",92.3872698792851,-0.495158268136984,"Logistic"
"401","Pantoea.agglomerans..RDA.R._TSB_15_1_0",94.7943323408028,-0.490494929497547,"Logistic"
"411","Pantoea.agglomerans..RDA.R._TSB_15_1_0",97.2013948023205,-0.486087004597573,"Logistic"
"421","Pantoea.agglomerans..RDA.R._TSB_15_1_0",99.6084572638382,-0.481916974918755,"Logistic"
"431","Pantoea.agglomerans..RDA.R._TSB_15_1_0",102.015519725356,-0.477968840068484,"Logistic"
"441","Pantoea.agglomerans..RDA.R._TSB_15_1_0",104.422582186874,-0.474227956734501,"Logistic"
"451","Pantoea.agglomerans..RDA.R._TSB_15_1_0",106.829644648391,-0.470680897754244,"Logistic"
"461","Pantoea.agglomerans..RDA.R._TSB_15_1_0",109.236707109909,-0.46731532842677,"Logistic"
"471","Pantoea.agglomerans..RDA.R._TSB_15_1_0",111.643769571427,-0.464119897654413,"Logistic"
"481","Pantoea.agglomerans..RDA.R._TSB_15_1_0",114.050832032944,-0.461084141879597,"Logistic"
"491","Pantoea.agglomerans..RDA.R._TSB_15_1_0",116.457894494462,-0.458198400095082,"Logistic"
"501","Pantoea.agglomerans..RDA.R._TSB_15_1_0",118.86495695598,-0.455453738465655,"Logistic"
"511","Pantoea.agglomerans..RDA.R._TSB_15_1_0",121.272019417497,-0.452841883315775,"Logistic"
"521","Pantoea.agglomerans..RDA.R._TSB_15_1_0",123.679081879015,-0.450355161418739,"Logistic"
"531","Pantoea.agglomerans..RDA.R._TSB_15_1_0",126.086144340533,-0.447986446674956,"Logistic"
"541","Pantoea.agglomerans..RDA.R._TSB_15_1_0",128.49320680205,-0.445729112394897,"Logistic"
"551","Pantoea.agglomerans..RDA.R._TSB_15_1_0",130.900269263568,-0.443576988510455,"Logistic"
"561","Pantoea.agglomerans..RDA.R._TSB_15_1_0",133.307331725086,-0.44152432313011,"Logistic"
