"","ID","timepoints","predict_log10N","model"
"142","Pseudomonas.fluorescens.2_TSB_35_1_0",102.50718461589,-0.790383121556435,"Cubic"
"143","Pseudomonas.fluorescens.2_TSB_35_1_0",103.226258296832,-0.795924644991682,"Cubic"
"144","Pseudomonas.fluorescens.2_TSB_35_1_0",103.945331977774,-0.801324940720564,"Cubic"
"145","Pseudomonas.fluorescens.2_TSB_35_1_0",104.664405658715,-0.806578336694677,"Cubic"
"146","Pseudomonas.fluorescens.2_TSB_35_1_0",105.383479339657,-0.811679160865619,"Cubic"
"147","Pseudomonas.fluorescens.2_TSB_35_1_0",106.102553020599,-0.816621741184986,"Cubic"
"148","Pseudomonas.fluorescens.2_TSB_35_1_0",106.821626701541,-0.821400405604374,"Cubic"
"149","Pseudomonas.fluorescens.2_TSB_35_1_0",107.540700382483,-0.826009482075379,"Cubic"
"150","Pseudomonas.fluorescens.2_TSB_35_1_0",108.259774063425,-0.830443298549599,"Cubic"
"151","Pseudomonas.fluorescens.2_TSB_35_1_0",108.978847744367,-0.83469618297863,"Cubic"
"152","Pseudomonas.fluorescens.2_TSB_35_1_0",109.697921425308,-0.838762463314069,"Cubic"
"153","Pseudomonas.fluorescens.2_TSB_35_1_0",110.41699510625,-0.842636467507511,"Cubic"
"154","Pseudomonas.fluorescens.2_TSB_35_1_0",111.136068787192,-0.846312523510554,"Cubic"
"155","Pseudomonas.fluorescens.2_TSB_35_1_0",111.855142468134,-0.849784959274794,"Cubic"
"156","Pseudomonas.fluorescens.2_TSB_35_1_0",112.574216149076,-0.853048102751828,"Cubic"
"157","Pseudomonas.fluorescens.2_TSB_35_1_0",113.293289830018,-0.856096281893252,"Cubic"
"158","Pseudomonas.fluorescens.2_TSB_35_1_0",114.012363510959,-0.858923824650663,"Cubic"
"159","Pseudomonas.fluorescens.2_TSB_35_1_0",114.731437191901,-0.861525058975657,"Cubic"
"160","Pseudomonas.fluorescens.2_TSB_35_1_0",115.450510872843,-0.86389431281983,"Cubic"
"161","Pseudomonas.fluorescens.2_TSB_35_1_0",116.169584553785,-0.866025914134781,"Cubic"
"162","Pseudomonas.fluorescens.2_TSB_35_1_0",116.888658234727,-0.867914190872104,"Cubic"
"163","Pseudomonas.fluorescens.2_TSB_35_1_0",117.607731915669,-0.869553470983396,"Cubic"
"164","Pseudomonas.fluorescens.2_TSB_35_1_0",118.326805596611,-0.870938082420255,"Cubic"
"165","Pseudomonas.fluorescens.2_TSB_35_1_0",119.045879277552,-0.872062353134276,"Cubic"
"166","Pseudomonas.fluorescens.2_TSB_35_1_0",119.764952958494,-0.872920611077056,"Cubic"
"167","Pseudomonas.fluorescens.2_TSB_35_1_0",120.484026639436,-0.873507184200192,"Cubic"
"168","Pseudomonas.fluorescens.2_TSB_35_1_0",121.203100320378,-0.87381640045528,"Cubic"
"169","Pseudomonas.fluorescens.2_TSB_35_1_0",121.92217400132,-0.873842587793917,"Cubic"
"170","Pseudomonas.fluorescens.2_TSB_35_1_0",122.641247682262,-0.873580074167699,"Cubic"
"171","Pseudomonas.fluorescens.2_TSB_35_1_0",123.360321363203,-0.873023187528223,"Cubic"
"172","Pseudomonas.fluorescens.2_TSB_35_1_0",124.079395044145,-0.872166255827085,"Cubic"
"173","Pseudomonas.fluorescens.2_TSB_35_1_0",124.798468725087,-0.871003607015882,"Cubic"
"174","Pseudomonas.fluorescens.2_TSB_35_1_0",125.517542406029,-0.869529569046211,"Cubic"
"175","Pseudomonas.fluorescens.2_TSB_35_1_0",126.236616086971,-0.867738469869668,"Cubic"
"176","Pseudomonas.fluorescens.2_TSB_35_1_0",126.955689767913,-0.865624637437849,"Cubic"
"177","Pseudomonas.fluorescens.2_TSB_35_1_0",127.674763448855,-0.863182399702351,"Cubic"
"178","Pseudomonas.fluorescens.2_TSB_35_1_0",128.393837129796,-0.860406084614771,"Cubic"
"179","Pseudomonas.fluorescens.2_TSB_35_1_0",129.112910810738,-0.857290020126706,"Cubic"
"180","Pseudomonas.fluorescens.2_TSB_35_1_0",129.83198449168,-0.853828534189751,"Cubic"
"181","Pseudomonas.fluorescens.2_TSB_35_1_0",130.551058172622,-0.850015954755503,"Cubic"
"182","Pseudomonas.fluorescens.2_TSB_35_1_0",131.270131853564,-0.845846609775559,"Cubic"
"183","Pseudomonas.fluorescens.2_TSB_35_1_0",131.989205534506,-0.841314827201515,"Cubic"
"184","Pseudomonas.fluorescens.2_TSB_35_1_0",132.708279215447,-0.836414934984969,"Cubic"
"185","Pseudomonas.fluorescens.2_TSB_35_1_0",133.427352896389,-0.831141261077515,"Cubic"
"186","Pseudomonas.fluorescens.2_TSB_35_1_0",134.146426577331,-0.825488133430752,"Cubic"
"187","Pseudomonas.fluorescens.2_TSB_35_1_0",134.865500258273,-0.819449879996276,"Cubic"
"188","Pseudomonas.fluorescens.2_TSB_35_1_0",135.584573939215,-0.813020828725682,"Cubic"
"189","Pseudomonas.fluorescens.2_TSB_35_1_0",136.303647620157,-0.806195307570568,"Cubic"
"190","Pseudomonas.fluorescens.2_TSB_35_1_0",137.022721301099,-0.798967644482531,"Cubic"
"191","Pseudomonas.fluorescens.2_TSB_35_1_0",137.74179498204,-0.791332167413166,"Cubic"
"192","Pseudomonas.fluorescens.2_TSB_35_1_0",138.460868662982,-0.78328320431407,"Cubic"
"193","Pseudomonas.fluorescens.2_TSB_35_1_0",139.179942343924,-0.77481508313684,"Cubic"
"194","Pseudomonas.fluorescens.2_TSB_35_1_0",139.899016024866,-0.765922131833073,"Cubic"
"195","Pseudomonas.fluorescens.2_TSB_35_1_0",140.618089705808,-0.756598678354365,"Cubic"
"196","Pseudomonas.fluorescens.2_TSB_35_1_0",141.33716338675,-0.746839050652312,"Cubic"
"197","Pseudomonas.fluorescens.2_TSB_35_1_0",142.056237067691,-0.736637576678511,"Cubic"
"198","Pseudomonas.fluorescens.2_TSB_35_1_0",142.775310748633,-0.725988584384558,"Cubic"
"199","Pseudomonas.fluorescens.2_TSB_35_1_0",143.494384429575,-0.714886401722051,"Cubic"
"200","Pseudomonas.fluorescens.2_TSB_35_1_0",144.213458110517,-0.703325356642585,"Cubic"
"1100","Pseudomonas.fluorescens.2_TSB_35_1_0",1.11779560308972,-1.65236744214275,"Logistic"
"210","Pseudomonas.fluorescens.2_TSB_35_1_0",1.83686928403157,-1.47898538823684,"Logistic"
"310","Pseudomonas.fluorescens.2_TSB_35_1_0",2.55594296497341,-1.348262517083,"Logistic"
"410","Pseudomonas.fluorescens.2_TSB_35_1_0",3.27501664591526,-1.24646278954858,"Logistic"
"510","Pseudomonas.fluorescens.2_TSB_35_1_0",3.9940903268571,-1.16517192029772,"Logistic"
"610","Pseudomonas.fluorescens.2_TSB_35_1_0",4.71316400779895,-1.09894738029317,"Logistic"
"710","Pseudomonas.fluorescens.2_TSB_35_1_0",5.43223768874079,-1.04411262731351,"Logistic"
"810","Pseudomonas.fluorescens.2_TSB_35_1_0",6.15131136968264,-0.998094366565098,"Logistic"
"910","Pseudomonas.fluorescens.2_TSB_35_1_0",6.87038505062448,-0.959037444130579,"Logistic"
"1010","Pseudomonas.fluorescens.2_TSB_35_1_0",7.58945873156633,-0.925570539916281,"Logistic"
"1110","Pseudomonas.fluorescens.2_TSB_35_1_0",8.30853241250818,-0.896657989551723,"Logistic"
"1210","Pseudomonas.fluorescens.2_TSB_35_1_0",9.02760609345002,-0.871502930902217,"Logistic"
"1310","Pseudomonas.fluorescens.2_TSB_35_1_0",9.74667977439187,-0.849482166990586,"Logistic"
"1410","Pseudomonas.fluorescens.2_TSB_35_1_0",10.4657534553337,-0.830101255317247,"Logistic"
"1510","Pseudomonas.fluorescens.2_TSB_35_1_0",11.1848271362756,-0.812962856589972,"Logistic"
"1610","Pseudomonas.fluorescens.2_TSB_35_1_0",11.9039008172174,-0.797743989799722,"Logistic"
"1710","Pseudomonas.fluorescens.2_TSB_35_1_0",12.6229744981592,-0.784179400632352,"Logistic"
"1810","Pseudomonas.fluorescens.2_TSB_35_1_0",13.3420481791011,-0.772049208252075,"Logistic"
"1910","Pseudomonas.fluorescens.2_TSB_35_1_0",14.0611218600429,-0.761169599039408,"Logistic"
"201","Pseudomonas.fluorescens.2_TSB_35_1_0",14.7801955409848,-0.751385724906138,"Logistic"
"211","Pseudomonas.fluorescens.2_TSB_35_1_0",15.4992692219266,-0.742566219833685,"Logistic"
"221","Pseudomonas.fluorescens.2_TSB_35_1_0",16.2183429028685,-0.734598919972302,"Logistic"
"231","Pseudomonas.fluorescens.2_TSB_35_1_0",16.9374165838103,-0.727387489772198,"Logistic"
"241","Pseudomonas.fluorescens.2_TSB_35_1_0",17.6564902647522,-0.720848737799821,"Logistic"
"251","Pseudomonas.fluorescens.2_TSB_35_1_0",18.375563945694,-0.71491046297915,"Logistic"
"261","Pseudomonas.fluorescens.2_TSB_35_1_0",19.0946376266359,-0.70950971268172,"Logistic"
"271","Pseudomonas.fluorescens.2_TSB_35_1_0",19.8137113075777,-0.704591363444592,"Logistic"
"281","Pseudomonas.fluorescens.2_TSB_35_1_0",20.5327849885196,-0.700106956522306,"Logistic"
"291","Pseudomonas.fluorescens.2_TSB_35_1_0",21.2518586694614,-0.69601373628688,"Logistic"
"301","Pseudomonas.fluorescens.2_TSB_35_1_0",21.9709323504032,-0.692273851269787,"Logistic"
"311","Pseudomonas.fluorescens.2_TSB_35_1_0",22.6900060313451,-0.68885368650059,"Logistic"
"321","Pseudomonas.fluorescens.2_TSB_35_1_0",23.4090797122869,-0.68572330252055,"Logistic"
"331","Pseudomonas.fluorescens.2_TSB_35_1_0",24.1281533932288,-0.682855961593727,"Logistic"
"341","Pseudomonas.fluorescens.2_TSB_35_1_0",24.8472270741706,-0.68022772560451,"Logistic"
"351","Pseudomonas.fluorescens.2_TSB_35_1_0",25.5663007551125,-0.67781711321124,"Logistic"
"361","Pseudomonas.fluorescens.2_TSB_35_1_0",26.2853744360543,-0.675604806234905,"Logistic"
"371","Pseudomonas.fluorescens.2_TSB_35_1_0",27.0044481169962,-0.673573397158501,"Logistic"
"381","Pseudomonas.fluorescens.2_TSB_35_1_0",27.723521797938,-0.671707171114912,"Logistic"
"391","Pseudomonas.fluorescens.2_TSB_35_1_0",28.4425954788799,-0.669991916937966,"Logistic"
"401","Pseudomonas.fluorescens.2_TSB_35_1_0",29.1616691598217,-0.668414762810248,"Logistic"
"411","Pseudomonas.fluorescens.2_TSB_35_1_0",29.8807428407635,-0.666964032813494,"Logistic"
"421","Pseudomonas.fluorescens.2_TSB_35_1_0",30.5998165217054,-0.665629121312516,"Logistic"
"431","Pseudomonas.fluorescens.2_TSB_35_1_0",31.3188902026472,-0.664400382612099,"Logistic"
"441","Pseudomonas.fluorescens.2_TSB_35_1_0",32.0379638835891,-0.66326903374174,"Logistic"
"451","Pseudomonas.fluorescens.2_TSB_35_1_0",32.7570375645309,-0.662227068564078,"Logistic"
"461","Pseudomonas.fluorescens.2_TSB_35_1_0",33.4761112454728,-0.66126718168387,"Logistic"
"471","Pseudomonas.fluorescens.2_TSB_35_1_0",34.1951849264146,-0.660382700866883,"Logistic"
"481","Pseudomonas.fluorescens.2_TSB_35_1_0",34.9142586073565,-0.659567526871231,"Logistic"
"491","Pseudomonas.fluorescens.2_TSB_35_1_0",35.6333322882983,-0.658816079754717,"Logistic"
"501","Pseudomonas.fluorescens.2_TSB_35_1_0",36.3524059692402,-0.658123250856525,"Logistic"
"511","Pseudomonas.fluorescens.2_TSB_35_1_0",37.071479650182,-0.657484359764744,"Logistic"
"521","Pseudomonas.fluorescens.2_TSB_35_1_0",37.7905533311238,-0.656895115676546,"Logistic"
"531","Pseudomonas.fluorescens.2_TSB_35_1_0",38.5096270120657,-0.656351582638437,"Logistic"
"541","Pseudomonas.fluorescens.2_TSB_35_1_0",39.2287006930075,-0.655850148222314,"Logistic"
"551","Pseudomonas.fluorescens.2_TSB_35_1_0",39.9477743739494,-0.655387495251195,"Logistic"
"561","Pseudomonas.fluorescens.2_TSB_35_1_0",40.6668480548912,-0.654960576238056,"Logistic"
"571","Pseudomonas.fluorescens.2_TSB_35_1_0",41.3859217358331,-0.654566590243642,"Logistic"
"581","Pseudomonas.fluorescens.2_TSB_35_1_0",42.1049954167749,-0.654202961895506,"Logistic"
"591","Pseudomonas.fluorescens.2_TSB_35_1_0",42.8240690977168,-0.653867322341856,"Logistic"
"601","Pseudomonas.fluorescens.2_TSB_35_1_0",43.5431427786586,-0.653557491940804,"Logistic"
"611","Pseudomonas.fluorescens.2_TSB_35_1_0",44.2622164596005,-0.653271464508989,"Logistic"
"621","Pseudomonas.fluorescens.2_TSB_35_1_0",44.9812901405423,-0.653007392973814,"Logistic"
"631","Pseudomonas.fluorescens.2_TSB_35_1_0",45.7003638214841,-0.652763576291165,"Logistic"
"641","Pseudomonas.fluorescens.2_TSB_35_1_0",46.419437502426,-0.652538447505858,"Logistic"
