"","ID","timepoints","predict_log10N","model"
"50","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",125.1679532175,0.377252792749039,"Cubic"
"51","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",127.698124418166,0.379497381595115,"Cubic"
"52","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",130.228295618831,0.381716173538609,"Cubic"
"53","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",132.758466819497,0.383909413161292,"Cubic"
"54","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",135.288638020163,0.386077345044934,"Cubic"
"55","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",137.818809220829,0.388220213771306,"Cubic"
"56","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",140.348980421495,0.39033826392218,"Cubic"
"57","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",142.879151622161,0.392431740079326,"Cubic"
"58","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",145.409322822826,0.394500886824516,"Cubic"
"59","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",147.939494023492,0.396545948739519,"Cubic"
"60","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",150.469665224158,0.398567170406107,"Cubic"
"61","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",152.999836424824,0.40056479640605,"Cubic"
"62","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",155.53000762549,0.40253907132112,"Cubic"
"63","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",158.060178826156,0.404490239733088,"Cubic"
"64","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",160.590350026822,0.406418546223723,"Cubic"
"65","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",163.120521227487,0.408324235374798,"Cubic"
"66","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",165.650692428153,0.410207551768083,"Cubic"
"67","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",168.180863628819,0.412068739985348,"Cubic"
"68","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",170.711034829485,0.413908044608366,"Cubic"
"69","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",173.241206030151,0.415725710218906,"Cubic"
"70","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",175.771377230817,0.417521981398739,"Cubic"
"71","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",178.301548431483,0.419297102729637,"Cubic"
"72","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",180.831719632148,0.42105131879337,"Cubic"
"73","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",183.361890832814,0.422784874171708,"Cubic"
"74","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",185.89206203348,0.424498013446424,"Cubic"
"75","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",188.422233234146,0.426190981199288,"Cubic"
"76","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",190.952404434812,0.42786402201207,"Cubic"
"77","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",193.482575635478,0.429517380466542,"Cubic"
"78","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",196.012746836143,0.431151301144474,"Cubic"
"79","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",198.542918036809,0.432766028627637,"Cubic"
"80","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",201.073089237475,0.434361807497803,"Cubic"
"81","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",203.603260438141,0.435938882336741,"Cubic"
"82","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",206.133431638807,0.437497497726223,"Cubic"
"83","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",208.663602839473,0.43903789824802,"Cubic"
"84","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",211.193774040139,0.440560328483902,"Cubic"
"85","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",213.723945240804,0.442065033015641,"Cubic"
"86","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",216.25411644147,0.443552256425007,"Cubic"
"87","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",218.784287642136,0.445022243293772,"Cubic"
"88","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",221.314458842802,0.446475238203705,"Cubic"
"89","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",223.844630043468,0.447911485736578,"Cubic"
"90","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",226.374801244134,0.449331230474162,"Cubic"
"91","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",228.904972444799,0.450734716998228,"Cubic"
"92","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",231.435143645465,0.452122189890546,"Cubic"
"93","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",233.965314846131,0.453493893732888,"Cubic"
"94","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",236.495486046797,0.454850073107023,"Cubic"
"95","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",239.025657247463,0.456190972594724,"Cubic"
"96","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",241.555828448129,0.457516836777761,"Cubic"
"97","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",244.085999648795,0.458827910237904,"Cubic"
"98","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",246.61617084946,0.460124437556926,"Cubic"
"99","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",249.146342050126,0.461406663316595,"Cubic"
"100","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",251.676513250792,0.462674832098685,"Cubic"
"101","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",254.206684451458,0.463929188484964,"Cubic"
"102","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",256.736855652124,0.465169977057205,"Cubic"
"103","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",259.26702685279,0.466397442397177,"Cubic"
"104","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",261.797198053456,0.467611829086653,"Cubic"
"105","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",264.327369254121,0.468813381707402,"Cubic"
"106","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",266.857540454787,0.470002344841196,"Cubic"
"107","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",269.387711655453,0.471178963069805,"Cubic"
"108","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",271.917882856119,0.472343480975001,"Cubic"
"109","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",274.448054056785,0.473496143138554,"Cubic"
"110","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",276.978225257451,0.474637194142235,"Cubic"
"111","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",279.508396458117,0.475766878567815,"Cubic"
"112","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",282.038567658782,0.476885440997065,"Cubic"
"113","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",284.568738859448,0.477993126011755,"Cubic"
"114","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",287.098910060114,0.479090178193657,"Cubic"
"115","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",289.62908126078,0.480176842124541,"Cubic"
"116","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",292.159252461446,0.481253362386179,"Cubic"
"117","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",294.689423662112,0.48231998356034,"Cubic"
"118","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",297.219594862777,0.483376950228797,"Cubic"
